OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
115904,07-02-2025,C07060,South,Headphones,Accessories,4,2289,9156,Completed,Amit
115905,12-02-2025,C14586,East,Chair,Furniture,1,3630,3630,Completed,Ravi
115906,27-04-2025,C11397,North,Chair,Furniture,5,3131,15655,Completed,Raj
115907,29-05-2025,C00686,South,Headphones,Accessories,3,2729,8187,Completed,Raj
115908,15-02-2025,C03141,West,Laptop,Electronics,1,49265,49265,Completed,Sneha
115909,15-06-2025,C14627,North,Laptop,Electronics,5,50009,250045,Completed,Neha
115910,18-02-2025,C06081,East,Laptop,Electronics,5,51231,256155,Cancelled,Ravi
115911,08-02-2025,C18410,North,Headphones,Accessories,5,2893,14465,Completed,Raj
115912,12-03-2025,C10895,North,Headphones,Accessories,2,1123,2246,Completed,Raj
115913,07-05-2025,C05649,North,Laptop,Electronics,5,49839,249195,Completed,Sneha
115914,07-06-2025,C18764,East,Headphones,Accessories,5,997,4985,Cancelled,Ravi
115915,29-05-2025,C00430,South,Table,Furniture,4,6963,27852,Completed,Ravi
115916,01-01-2025,C19192,North,Chair,Furniture,2,4333,8666,Completed,Sneha
115917,09-06-2025,C17579,North,Laptop,Electronics,2,50376,100752,Completed,Ravi
115918,16-05-2025,C12666,South,Laptop,Electronics,3,49456,148368,Returned,Amit
115919,10-03-2025,C11890,West,Chair,Furniture,4,4873,19492,Completed,Neha
115920,30-01-2025,C17545,North,Headphones,Accessories,4,2299,9196,Completed,Neha
115921,25-04-2025,C11567,South,Chair,Furniture,2,1794,3588,Completed,Raj
115922,08-01-2025,C14339,West,Laptop,Electronics,2,49892,99784,Completed,Amit
115923,23-04-2025,C19231,North,Headphones,Accessories,3,276,828,Completed,Ravi
115924,19-01-2025,C03085,North,Mobile,Electronics,4,18319,73276,Returned,Sneha
115925,28-02-2025,C12802,East,Headphones,Accessories,4,1459,5836,Completed,Raj
115926,07-06-2025,C09583,West,Headphones,Accessories,5,2620,13100,Completed,Raj
115927,20-03-2025,C13085,West,Laptop,Electronics,4,48163,192652,Completed,Ravi
115928,05-02-2025,C13188,South,Laptop,Electronics,4,49046,196184,Completed,Raj
115929,24-02-2025,C15492,North,Mobile,Electronics,4,20916,83664,Completed,Sneha
115930,13-02-2025,C11096,West,Laptop,Electronics,4,49114,196456,Completed,Raj
115931,04-06-2025,C07061,East,Headphones,Accessories,5,2887,14435,Completed,Neha
115932,18-03-2025,C18406,North,Mobile,Electronics,1,18640,18640,Returned,Sneha
115933,19-03-2025,C06408,North,Headphones,Accessories,5,3313,16565,Completed,Sneha
115934,11-04-2025,C12842,West,Headphones,Accessories,2,898,1796,Completed,Raj
115935,25-06-2025,C12782,South,Headphones,Accessories,3,3560,10680,Cancelled,Neha
115936,30-01-2025,C11589,North,Mobile,Electronics,5,18322,91610,Completed,Ravi
115937,08-02-2025,C14330,East,Laptop,Electronics,4,50053,200212,Completed,Sneha
115938,13-01-2025,C02915,North,Chair,Furniture,4,2097,8388,Completed,Ravi
115939,02-05-2025,C03997,South,Mobile,Electronics,2,20079,40158,Completed,Sneha
115940,24-05-2025,C05686,North,Laptop,Electronics,2,50294,100588,Completed,Sneha
115941,21-06-2025,C19679,West,Headphones,Accessories,4,966,3864,Completed,Sneha
115942,22-04-2025,C01579,North,Chair,Furniture,2,4881,9762,Completed,Ravi
115943,04-06-2025,C13412,South,Headphones,Accessories,3,2043,6129,Completed,Amit
115944,14-02-2025,C01296,North,Chair,Furniture,3,4303,12909,Completed,Raj
115945,29-04-2025,C10401,North,Mobile,Electronics,1,18795,18795,Completed,Sneha
115946,04-02-2025,C08858,West,Mobile,Electronics,3,20180,60540,Completed,Raj
115947,05-06-2025,C03863,East,Headphones,Accessories,2,820,1640,Completed,Sneha
115948,07-01-2025,C16473,West,Chair,Furniture,3,4715,14145,Completed,Neha
115949,20-04-2025,C12628,East,Table,Furniture,1,6190,6190,Completed,Amit
115950,24-04-2025,C11311,North,Headphones,Accessories,3,1891,5673,Completed,Raj
115951,20-02-2025,C19574,West,Table,Furniture,2,6105,12210,Completed,Ravi
115952,15-02-2025,C05796,South,Mobile,Electronics,1,18591,18591,Completed,Sneha
115953,20-01-2025,C03875,East,Headphones,Accessories,5,914,4570,Completed,Amit
115954,06-04-2025,C10411,South,Chair,Furniture,2,2694,5388,Cancelled,Amit
115955,07-02-2025,C00417,West,Mobile,Electronics,5,18560,92800,Completed,Neha
115956,14-04-2025,C19002,East,Table,Furniture,3,6485,19455,Cancelled,Amit
115957,01-02-2025,C18632,East,Laptop,Electronics,1,48185,48185,Completed,Sneha
115958,03-06-2025,C18283,East,Headphones,Accessories,2,833,1666,Cancelled,Neha
115959,27-02-2025,C10674,North,Table,Furniture,1,8991,8991,Returned,Amit
115960,16-06-2025,C07818,West,Chair,Furniture,4,1815,7260,Completed,Sneha
115961,28-05-2025,C12667,West,Table,Furniture,4,5837,23348,Completed,Sneha
115962,23-03-2025,C15226,West,Mobile,Electronics,3,21366,64098,Completed,Ravi
115963,19-02-2025,C05920,East,Mobile,Electronics,4,18636,74544,Returned,Neha
115964,21-02-2025,C01243,East,Table,Furniture,5,7293,36465,Completed,Amit
115965,27-03-2025,C13082,West,Headphones,Accessories,3,1173,3519,Completed,Amit
115966,25-04-2025,C00890,South,Laptop,Electronics,1,48232,48232,Completed,Amit
115967,30-05-2025,C07331,West,Mobile,Electronics,1,20426,20426,Completed,Amit
115968,22-02-2025,C10049,South,Mobile,Electronics,1,21370,21370,Completed,Neha
115969,07-03-2025,C13175,East,Mobile,Electronics,3,18177,54531,Cancelled,Raj
115970,27-04-2025,C10246,West,Chair,Furniture,5,2708,13540,Cancelled,Raj
115971,12-02-2025,C19249,West,Mobile,Electronics,1,18384,18384,Completed,Ravi
115972,23-03-2025,C08409,South,Mobile,Electronics,4,20115,80460,Completed,Raj
115973,31-05-2025,C08538,East,Table,Furniture,2,6455,12910,Completed,Amit
115974,05-03-2025,C01429,East,Laptop,Electronics,2,50224,100448,Returned,Ravi
115975,17-05-2025,C02656,East,Laptop,Electronics,4,51661,206644,Completed,Ravi
115976,23-04-2025,C10265,North,Laptop,Electronics,5,48041,240205,Completed,Sneha
115977,15-05-2025,C08041,South,Headphones,Accessories,5,919,4595,Completed,Neha
115978,18-06-2025,C11766,North,Laptop,Electronics,5,49993,249965,Completed,Sneha
115979,23-02-2025,C05183,North,Chair,Furniture,4,3999,15996,Completed,Neha
115980,06-03-2025,C16723,West,Mobile,Electronics,3,19832,59496,Returned,Neha
115981,02-01-2025,C00322,West,Chair,Furniture,3,3111,9333,Completed,Sneha
115982,12-05-2025,C16720,North,Mobile,Electronics,2,19594,39188,Returned,Ravi
115983,19-03-2025,C05272,South,Headphones,Accessories,3,3559,10677,Cancelled,Neha
115984,01-02-2025,C05215,West,Table,Furniture,1,6180,6180,Cancelled,Raj
115985,10-04-2025,C18410,South,Table,Furniture,1,8302,8302,Completed,Ravi
115986,10-05-2025,C08599,West,Chair,Furniture,1,4231,4231,Completed,Amit
115987,14-04-2025,C16481,East,Laptop,Electronics,1,49561,49561,Completed,Raj
115988,22-05-2025,C19237,North,Mobile,Electronics,5,19638,98190,Returned,Amit
115989,28-05-2025,C18788,West,Mobile,Electronics,4,20423,81692,Completed,Ravi
115990,30-03-2025,C03135,East,Headphones,Accessories,3,855,2565,Cancelled,Amit
115991,18-02-2025,C03832,South,Laptop,Electronics,1,50771,50771,Returned,Amit
115992,16-05-2025,C10680,West,Headphones,Accessories,2,2867,5734,Returned,Amit
115993,23-06-2025,C06931,East,Headphones,Accessories,1,193,193,Completed,Neha
115994,29-05-2025,C00917,West,Table,Furniture,4,8068,32272,Completed,Neha
115995,28-03-2025,C02131,East,Mobile,Electronics,4,19008,76032,Returned,Raj
115996,09-06-2025,C05692,East,Headphones,Accessories,1,1198,1198,Completed,Ravi
115997,08-01-2025,C14674,West,Headphones,Accessories,1,3210,3210,Completed,Neha
115998,11-04-2025,C04302,South,Headphones,Accessories,4,2213,8852,Cancelled,Sneha
115999,16-01-2025,C06354,West,Headphones,Accessories,5,1404,7020,Completed,Ravi
116000,09-02-2025,C13148,West,Table,Furniture,5,5733,28665,Completed,Ravi
116001,16-04-2025,C00634,North,Mobile,Electronics,3,19641,58923,Completed,Ravi
116002,27-01-2025,C04449,North,Chair,Furniture,5,4017,20085,Cancelled,Sneha
116003,14-04-2025,C12935,North,Mobile,Electronics,2,19258,38516,Completed,Ravi
116004,15-04-2025,C01724,North,Laptop,Electronics,2,51152,102304,Completed,Ravi
116005,26-05-2025,C01126,South,Table,Furniture,1,6959,6959,Returned,Neha
116006,04-02-2025,C12217,North,Table,Furniture,5,7904,39520,Cancelled,Sneha
116007,23-04-2025,C16527,East,Chair,Furniture,1,4809,4809,Completed,Amit
116008,21-02-2025,C12049,South,Laptop,Electronics,4,48156,192624,Completed,Sneha
116009,23-05-2025,C19434,North,Mobile,Electronics,2,21011,42022,Completed,Amit
116010,22-02-2025,C12235,West,Mobile,Electronics,3,20566,61698,Completed,Ravi
116011,01-04-2025,C19098,East,Table,Furniture,5,7607,38035,Completed,Neha
116012,22-03-2025,C01640,North,Headphones,Accessories,2,401,802,Completed,Neha
116013,14-04-2025,C04909,South,Table,Furniture,4,6832,27328,Returned,Sneha
116014,07-03-2025,C19078,West,Chair,Furniture,5,3578,17890,Cancelled,Sneha
116015,23-04-2025,C00099,South,Headphones,Accessories,3,2995,8985,Completed,Amit
116016,31-01-2025,C16600,North,Laptop,Electronics,4,49805,199220,Completed,Ravi
116017,02-03-2025,C18163,South,Laptop,Electronics,1,49493,49493,Completed,Amit
116018,11-04-2025,C12007,North,Laptop,Electronics,3,50690,152070,Completed,Sneha
116019,15-04-2025,C06582,West,Chair,Furniture,1,2974,2974,Completed,Neha
116020,08-04-2025,C10712,East,Table,Furniture,3,7906,23718,Completed,Neha
116021,03-02-2025,C10253,North,Mobile,Electronics,2,21698,43396,Completed,Raj
116022,28-02-2025,C04331,East,Mobile,Electronics,3,18852,56556,Cancelled,Amit
116023,03-01-2025,C07251,East,Chair,Furniture,1,3031,3031,Returned,Ravi
116024,17-01-2025,C04339,East,Chair,Furniture,1,3978,3978,Completed,Ravi
116025,19-03-2025,C01760,East,Chair,Furniture,3,1046,3138,Cancelled,Sneha
116026,15-02-2025,C17632,South,Table,Furniture,2,8796,17592,Completed,Amit
116027,15-06-2025,C14521,South,Chair,Furniture,2,4188,8376,Completed,Raj
116028,04-02-2025,C12974,North,Laptop,Electronics,5,51207,256035,Completed,Ravi
116029,09-05-2025,C15116,East,Mobile,Electronics,2,21243,42486,Completed,Raj
116030,22-04-2025,C17505,South,Table,Furniture,5,6844,34220,Completed,Ravi
116031,06-06-2025,C16705,South,Headphones,Accessories,5,2906,14530,Completed,Ravi
116032,12-05-2025,C18225,South,Table,Furniture,4,7860,31440,Completed,Ravi
116033,02-03-2025,C04996,East,Headphones,Accessories,2,2865,5730,Completed,Neha
116034,07-04-2025,C10455,West,Mobile,Electronics,5,21738,108690,Returned,Neha
116035,25-05-2025,C18972,East,Chair,Furniture,4,4832,19328,Cancelled,Amit
116036,05-06-2025,C19947,South,Headphones,Accessories,2,2460,4920,Cancelled,Sneha
116037,27-06-2025,C01074,South,Chair,Furniture,1,4284,4284,Completed,Amit
116038,31-03-2025,C04179,East,Laptop,Electronics,4,50626,202504,Completed,Neha
116039,16-05-2025,C06388,South,Headphones,Accessories,1,913,913,Returned,Ravi
116040,11-06-2025,C08417,South,Chair,Furniture,2,4488,8976,Completed,Neha
116041,28-02-2025,C03038,North,Mobile,Electronics,4,21098,84392,Cancelled,Sneha
116042,18-01-2025,C15723,East,Mobile,Electronics,5,18441,92205,Completed,Neha
116043,05-04-2025,C14447,West,Mobile,Electronics,2,18388,36776,Completed,Ravi
116044,04-06-2025,C19020,South,Headphones,Accessories,1,1714,1714,Returned,Ravi
116045,16-01-2025,C16540,West,Headphones,Accessories,4,1858,7432,Completed,Raj
116046,10-01-2025,C03275,West,Headphones,Accessories,3,701,2103,Completed,Amit
116047,14-04-2025,C16482,South,Mobile,Electronics,3,21695,65085,Cancelled,Neha
116048,17-03-2025,C16085,East,Laptop,Electronics,5,51849,259245,Completed,Sneha
116049,30-05-2025,C14308,West,Headphones,Accessories,4,2109,8436,Completed,Sneha
116050,16-01-2025,C12892,South,Mobile,Electronics,4,18929,75716,Completed,Sneha
116051,12-01-2025,C09658,North,Mobile,Electronics,5,18590,92950,Completed,Neha
116052,16-03-2025,C13369,South,Laptop,Electronics,3,50398,151194,Completed,Neha
116053,28-06-2025,C19177,East,Laptop,Electronics,2,49863,99726,Completed,Raj
116054,09-05-2025,C15194,North,Chair,Furniture,2,3637,7274,Completed,Ravi
116055,27-01-2025,C06580,East,Laptop,Electronics,4,48082,192328,Completed,Ravi
116056,12-01-2025,C06498,East,Table,Furniture,2,6873,13746,Completed,Raj
116057,30-01-2025,C05587,North,Chair,Furniture,4,1897,7588,Completed,Ravi
116058,09-01-2025,C07005,East,Mobile,Electronics,3,19611,58833,Returned,Amit
116059,22-02-2025,C08862,South,Chair,Furniture,1,2686,2686,Completed,Amit
116060,23-02-2025,C18842,North,Headphones,Accessories,4,3282,13128,Completed,Sneha
116061,14-06-2025,C06073,West,Table,Furniture,5,8349,41745,Completed,Ravi
116062,19-06-2025,C07207,South,Laptop,Electronics,5,49028,245140,Completed,Raj
116063,18-02-2025,C04093,North,Mobile,Electronics,1,21012,21012,Completed,Amit
116064,04-01-2025,C02081,East,Table,Furniture,1,7002,7002,Completed,Raj
116065,20-03-2025,C14158,West,Chair,Furniture,5,3840,19200,Completed,Amit
116066,28-06-2025,C12063,South,Chair,Furniture,5,1711,8555,Completed,Raj
116067,01-04-2025,C01744,South,Mobile,Electronics,4,20691,82764,Completed,Neha
116068,20-03-2025,C03250,South,Mobile,Electronics,4,19602,78408,Completed,Sneha
116069,08-06-2025,C04480,East,Table,Furniture,2,5217,10434,Completed,Sneha
116070,13-04-2025,C07868,East,Laptop,Electronics,5,51603,258015,Completed,Raj
116071,21-04-2025,C08407,South,Laptop,Electronics,5,51196,255980,Completed,Raj
116072,27-02-2025,C13513,North,Chair,Furniture,4,1441,5764,Returned,Ravi
116073,23-03-2025,C10637,West,Table,Furniture,4,8787,35148,Completed,Sneha
116074,12-05-2025,C08876,West,Table,Furniture,5,5490,27450,Completed,Raj
116075,22-01-2025,C06351,South,Headphones,Accessories,3,2852,8556,Completed,Neha
116076,11-05-2025,C16955,North,Mobile,Electronics,5,21882,109410,Completed,Sneha
116077,20-03-2025,C08039,West,Laptop,Electronics,1,49544,49544,Returned,Raj
116078,09-04-2025,C19692,East,Table,Furniture,5,7997,39985,Completed,Amit
116079,24-06-2025,C05713,South,Mobile,Electronics,3,20051,60153,Completed,Neha
116080,07-02-2025,C02477,South,Chair,Furniture,4,2472,9888,Completed,Sneha
116081,10-06-2025,C14141,East,Laptop,Electronics,3,48344,145032,Completed,Neha
116082,25-06-2025,C00552,West,Table,Furniture,2,7712,15424,Completed,Ravi
116083,27-04-2025,C12370,South,Chair,Furniture,3,4826,14478,Cancelled,Amit
116084,26-01-2025,C09740,West,Headphones,Accessories,1,2683,2683,Completed,Neha
116085,16-05-2025,C15759,South,Headphones,Accessories,5,1125,5625,Completed,Amit
116086,19-02-2025,C02046,North,Headphones,Accessories,5,3745,18725,Completed,Sneha
116087,07-02-2025,C12139,North,Chair,Furniture,5,1367,6835,Completed,Ravi
116088,18-05-2025,C06616,East,Laptop,Electronics,4,50160,200640,Completed,Ravi
116089,11-02-2025,C19721,East,Chair,Furniture,5,2283,11415,Cancelled,Sneha
116090,06-02-2025,C12008,East,Chair,Furniture,5,1140,5700,Completed,Amit
116091,03-06-2025,C05209,North,Table,Furniture,1,8086,8086,Completed,Sneha
116092,20-05-2025,C00216,North,Headphones,Accessories,5,2848,14240,Completed,Ravi
116093,18-02-2025,C16346,West,Laptop,Electronics,4,51916,207664,Completed,Amit
116094,22-05-2025,C11056,South,Table,Furniture,5,6035,30175,Returned,Raj
116095,15-02-2025,C09017,North,Laptop,Electronics,5,48093,240465,Cancelled,Raj
116096,12-06-2025,C16221,East,Headphones,Accessories,5,2567,12835,Completed,Ravi
116097,29-01-2025,C12860,East,Table,Furniture,3,7680,23040,Returned,Ravi
116098,12-01-2025,C14673,North,Mobile,Electronics,3,19709,59127,Completed,Amit
116099,26-04-2025,C06902,South,Laptop,Electronics,5,49580,247900,Completed,Raj
116100,23-03-2025,C08491,East,Laptop,Electronics,1,48812,48812,Completed,Ravi
116101,13-02-2025,C01238,West,Headphones,Accessories,1,1604,1604,Returned,Sneha
116102,02-01-2025,C10834,East,Laptop,Electronics,3,50102,150306,Completed,Amit
116103,17-01-2025,C07003,South,Chair,Furniture,2,2291,4582,Completed,Amit
116104,18-05-2025,C06208,West,Chair,Furniture,3,1205,3615,Completed,Neha
116105,18-01-2025,C17154,East,Table,Furniture,1,6886,6886,Completed,Amit
116106,22-01-2025,C06774,North,Mobile,Electronics,3,21385,64155,Completed,Amit
116107,24-03-2025,C06976,South,Table,Furniture,5,7506,37530,Completed,Amit
116108,27-02-2025,C09705,West,Mobile,Electronics,5,18492,92460,Completed,Raj
116109,22-02-2025,C08520,West,Chair,Furniture,3,1201,3603,Completed,Raj
116110,01-01-2025,C15189,North,Chair,Furniture,4,2907,11628,Completed,Neha
116111,02-03-2025,C06680,West,Headphones,Accessories,1,1136,1136,Completed,Amit
116112,08-06-2025,C01410,East,Chair,Furniture,3,1450,4350,Completed,Sneha
116113,31-01-2025,C19771,West,Chair,Furniture,4,1523,6092,Completed,Ravi
116114,07-03-2025,C04710,West,Laptop,Electronics,3,49968,149904,Cancelled,Sneha
116115,27-05-2025,C00418,East,Headphones,Accessories,2,1597,3194,Cancelled,Raj
116116,22-02-2025,C09676,West,Mobile,Electronics,4,21562,86248,Completed,Ravi
116117,05-04-2025,C16754,West,Laptop,Electronics,2,51539,103078,Cancelled,Ravi
116118,30-05-2025,C18437,North,Laptop,Electronics,3,51594,154782,Cancelled,Neha
116119,23-01-2025,C16493,East,Table,Furniture,2,7794,15588,Completed,Neha
116120,23-05-2025,C01916,West,Headphones,Accessories,1,551,551,Completed,Neha
116121,03-06-2025,C16567,West,Table,Furniture,1,6092,6092,Completed,Sneha
116122,11-05-2025,C13943,East,Chair,Furniture,5,2744,13720,Completed,Sneha
116123,28-03-2025,C19748,North,Chair,Furniture,3,3113,9339,Completed,Raj
116124,28-05-2025,C02888,West,Mobile,Electronics,4,20326,81304,Completed,Amit
116125,05-05-2025,C09390,North,Chair,Furniture,2,4334,8668,Returned,Sneha
116126,19-04-2025,C08756,East,Laptop,Electronics,5,50423,252115,Completed,Neha
116127,09-02-2025,C12002,South,Table,Furniture,5,7301,36505,Completed,Raj
116128,01-05-2025,C00644,East,Laptop,Electronics,1,51834,51834,Cancelled,Neha
116129,08-02-2025,C01291,South,Laptop,Electronics,3,48825,146475,Completed,Amit
116130,30-04-2025,C18902,South,Headphones,Accessories,1,848,848,Completed,Ravi
116131,18-01-2025,C03177,East,Mobile,Electronics,2,19651,39302,Completed,Amit
116132,18-06-2025,C14514,North,Headphones,Accessories,3,3418,10254,Cancelled,Raj
116133,04-06-2025,C07550,South,Headphones,Accessories,3,700,2100,Completed,Sneha
116134,23-05-2025,C03185,North,Chair,Furniture,2,2323,4646,Completed,Neha
116135,06-02-2025,C12258,West,Chair,Furniture,5,4057,20285,Completed,Raj
116136,05-01-2025,C00123,South,Headphones,Accessories,1,372,372,Completed,Amit
116137,14-03-2025,C16472,North,Mobile,Electronics,5,18755,93775,Completed,Ravi
116138,15-05-2025,C12825,East,Headphones,Accessories,1,785,785,Completed,Raj
116139,10-02-2025,C00542,East,Laptop,Electronics,3,48440,145320,Completed,Amit
116140,10-01-2025,C08172,East,Mobile,Electronics,4,20342,81368,Completed,Raj
116141,03-06-2025,C04048,West,Laptop,Electronics,4,50827,203308,Completed,Neha
116142,09-03-2025,C11850,South,Mobile,Electronics,1,18396,18396,Returned,Raj
116143,24-01-2025,C12255,East,Mobile,Electronics,5,21432,107160,Completed,Raj
116144,19-03-2025,C09084,West,Chair,Furniture,2,3949,7898,Cancelled,Amit
116145,18-06-2025,C06027,East,Headphones,Accessories,5,1589,7945,Completed,Ravi
116146,25-05-2025,C09801,West,Laptop,Electronics,3,49332,147996,Completed,Sneha
116147,19-04-2025,C04516,West,Mobile,Electronics,4,19859,79436,Completed,Sneha
116148,24-01-2025,C14035,North,Laptop,Electronics,1,50799,50799,Completed,Neha
